Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_2652,c_1,c_5,c_2,c_4,0.972,0.0883132
model_2653,c_12,c_5,c_5,m_3,0.9735,0.08400287
model_2654,m_3,c_4,c_3,c_11,0.8387,0.5088424
model_2655,m_1,m_2,c_9,c_12,0.7055,0.957759
model_2656,c_5,c_11,c_2,c_8,0.9742,0.081613846
model_2657,c_3,c_6,c_9,c_12,0.9711,0.08841689
model_2658,c_11,c_1,c_10,m_3,0.9728,0.08565759
model_2659,m_1,m_3,c_5,c_11,0.4437,1.6183499
model_2660,c_5,c_6,c_5,c_5,0.974,0.08541008
model_2661,m_3,c_12,c_9,c_7,0.8327,0.52475184
model_2662,m_1,m_2,c_11,c_7,0.7123,0.9396809
model_2663,m_2,c_7,m_1,m_2,0.8845,0.4176574
model_2664,c_9,c_3,c_5,c_7,0.9732,0.085350685
model_2665,m_1,m_1,m_2,m_2,0.2912,2.058315
model_2666,c_12,c_1,m_2,m_1,0.957,0.14584671
model_2667,c_11,c_1,m_1,c_8,0.9573,0.14689954
model_2668,c_3,c_8,c_4,c_10,0.973,0.08439963
model_2669,m_2,m_1,c_10,c_3,0.7524,0.82451427
model_2670,c_5,c_9,m_2,c_2,0.9638,0.12199269
model_2671,c_7,c_8,c_8,c_4,0.9735,0.08139307
model_2672,c_12,m_1,c_6,c_4,0.953,0.16567114
model_2673,c_3,c_7,m_3,s,0.9609,0.13553368
model_2674,c_2,c_4,s,-,0.9683,0.11065125
model_2675,m_1,c_8,c_9,s,0.9371,0.20743105
model_2676,c_1,c_4,c_1,m_1,0.9742,0.08341076
model_2677,c_8,c_6,c_7,c_11,0.974,0.08326577
model_2678,c_2,c_12,c_9,c_11,0.9705,0.092513576
model_2679,c_2,m_2,m_3,c_6,0.8771,0.66654396
model_2680,c_11,c_3,c_5,c_6,0.9724,0.08364298
model_2681,c_11,c_11,c_12,c_5,0.9729,0.08726078
model_2682,m_3,c_5,m_3,m_3,0.6037,1.8154438
model_2683,m_2,c_6,c_2,c_3,0.9309,0.22779684
model_2684,c_9,c_12,c_4,c_12,0.9729,0.089124754
model_2685,c_1,c_11,s,-,0.9686,0.10688026
model_2686,m_3,c_1,c_11,m_3,0.8442,0.49939907
model_2687,m_3,m_3,c_11,c_12,0.1135,2.301051
model_2688,c_10,m_1,c_2,c_3,0.9496,0.1714868
model_2689,c_3,c_9,c_10,c_10,0.9742,0.08283269
model_2690,m_1,c_9,c_10,m_2,0.9327,0.2264215
model_2691,c_5,c_10,c_6,c_3,0.9747,0.08366957
model_2692,c_10,c_5,c_1,m_3,0.9743,0.08221059
model_2693,c_7,m_3,c_7,c_6,0.9241,0.25602588
model_2694,c_11,c_6,c_9,c_3,0.9733,0.08491731
model_2695,c_5,c_1,m_1,c_10,0.9572,0.14285806
model_2696,c_9,c_12,c_4,c_10,0.9728,0.08889967
model_2697,c_11,c_2,c_1,c_5,0.9713,0.092546314
model_2698,c_2,c_4,m_2,c_6,0.9538,0.15530132
model_2699,c_7,c_10,c_1,m_2,0.9739,0.08259409
model_2700,c_1,c_2,c_1,c_10,0.9739,0.08157531
model_2701,c_6,m_3,m_1,c_6,0.9363,0.27536008
model_2702,c_4,c_7,c_3,s,0.9745,0.08237793
model_2703,m_2,c_11,c_6,m_2,0.9331,0.22222477
model_2704,c_3,c_11,c_3,m_1,0.9708,0.09128893
model_2705,c_8,c_9,c_10,m_1,0.9752,0.07697353
model_2706,c_6,m_2,c_7,m_1,0.9545,0.15644884
model_2707,c_3,c_3,c_12,c_4,0.9735,0.08498648
model_2708,c_12,m_1,m_3,c_10,0.938,0.26430142
model_2709,c_2,c_2,c_4,c_7,0.974,0.08158243
model_2710,m_3,c_11,c_4,m_1,0.8301,0.53468704
model_2711,m_1,c_10,m_2,c_10,0.9119,0.34715965
model_2712,c_9,m_3,c_2,c_1,0.9563,0.14849441
model_2713,c_11,c_12,c_3,s,0.9717,0.08546096
model_2714,c_1,m_1,c_3,c_3,0.9485,0.16995664
model_2715,c_10,c_3,c_10,c_7,0.9713,0.08889612
model_2716,c_7,c_12,m_3,c_10,0.9712,0.09692582
model_2717,c_9,c_1,m_3,c_1,0.9647,0.12424473
model_2718,c_9,c_9,c_7,c_6,0.972,0.08668134
model_2719,c_8,c_5,c_8,s,0.9733,0.082551494
model_2720,m_3,c_3,c_5,c_1,0.8376,0.51559836
model_2721,c_7,c_10,c_9,c_10,0.9734,0.08470489
model_2722,c_12,c_9,c_9,s,0.9719,0.085910946
model_2723,c_5,c_2,c_1,c_2,0.9726,0.0823616
model_2724,c_4,c_1,c_12,c_2,0.9736,0.07765799
model_2725,c_7,c_4,c_10,c_10,0.9736,0.07930725
model_2726,c_10,c_10,c_2,c_12,0.9739,0.08133375
model_2727,c_1,c_11,c_3,m_2,0.9722,0.08423022
model_2728,c_10,c_9,c_5,c_10,0.9745,0.08281582
model_2729,m_3,c_5,c_9,c_4,0.8313,0.5246601
model_2730,c_10,c_7,c_2,c_7,0.9743,0.08337393
model_2731,c_1,m_2,c_11,c_9,0.9461,0.17984147
model_2732,c_12,c_6,m_1,c_1,0.9616,0.13147672
model_2733,c_11,c_3,c_7,c_6,0.9736,0.08480445
model_2734,m_1,c_12,c_6,c_3,0.9357,0.21607764
model_2735,c_12,c_12,m_3,c_12,0.97,0.10299735
model_2736,c_8,c_9,c_10,c_11,0.9728,0.08749291
model_2737,m_2,m_3,c_4,c_8,0.2804,1.9999667
model_2738,c_2,c_1,c_2,c_7,0.9735,0.08364543
model_2739,c_1,c_10,c_1,c_7,0.975,0.08219833
model_2740,c_10,c_8,c_7,c_6,0.9739,0.08171649
model_2741,c_4,m_2,c_1,m_3,0.9453,0.18320322
model_2742,c_10,c_10,c_8,c_4,0.9749,0.08117465
model_2743,c_4,c_3,c_6,s,0.9737,0.083855055
model_2744,m_1,c_3,m_3,c_6,0.9273,0.32165644
model_2745,c_11,c_10,m_1,c_2,0.9591,0.14013144
model_2746,c_6,c_12,c_1,c_5,0.9704,0.090574406
model_2747,c_5,m_3,m_1,c_7,0.9027,0.41618034
model_2748,c_7,c_10,m_2,c_8,0.958,0.14546975
model_2749,c_2,c_3,c_10,c_5,0.9735,0.08613517
model_2750,m_3,c_8,c_10,c_4,0.8352,0.5261481
model_2751,c_3,c_10,c_5,c_10,0.9713,0.08583083
model_2752,c_2,c_12,c_5,c_11,0.9739,0.082854405
model_2753,c_12,c_1,c_3,c_1,0.9724,0.0850206
model_2754,c_8,c_6,c_5,c_12,0.9715,0.09310931
model_2755,c_7,c_4,c_12,c_11,0.9736,0.08402198
model_2756,c_9,c_9,c_3,c_9,0.9732,0.086731836
model_2757,c_5,c_9,c_8,c_1,0.9731,0.0814484
model_2758,c_7,c_12,m_2,c_8,0.9673,0.11419965
model_2759,c_2,m_3,c_2,m_3,0.9415,0.20013407
model_2760,c_10,c_3,c_11,c_7,0.9734,0.08278527
model_2761,c_9,c_1,m_3,s,0.9592,0.14676592
model_2762,c_12,c_9,c_7,m_2,0.9738,0.085109375
model_2763,c_1,c_6,m_3,c_5,0.9694,0.102686435
model_2764,c_10,c_11,c_3,m_2,0.9737,0.083690666
model_2765,c_12,c_6,c_11,c_6,0.9717,0.0871901
model_2766,c_9,c_8,c_4,m_1,0.9722,0.088086784
model_2767,c_11,c_6,m_2,c_7,0.9652,0.1213434
model_2768,c_12,m_1,m_1,c_10,0.9285,0.2659988
model_2769,c_1,c_12,c_8,c_2,0.9727,0.087601684
model_2770,m_3,c_11,m_2,c_8,0.7411,1.0379404
model_2771,c_7,c_12,c_12,m_1,0.9727,0.083734706
model_2772,c_8,c_5,m_1,c_6,0.9597,0.13493973
model_2773,c_9,c_5,c_11,c_12,0.9723,0.08394297
model_2774,m_3,c_5,m_2,c_8,0.7437,1.0488076
model_2775,c_2,m_3,c_6,c_8,0.942,0.19637562
model_2776,c_5,c_4,m_2,c_10,0.9602,0.13970728
model_2777,c_8,c_5,c_12,c_12,0.9741,0.08101567
model_2778,c_8,c_9,c_4,c_6,0.9733,0.08228444
model_2779,m_2,c_1,m_2,m_1,0.8931,0.40959263
model_2780,c_3,c_4,c_7,c_10,0.9718,0.08670776
model_2781,c_10,m_2,m_3,c_4,0.731,1.1802701
model_2782,c_12,c_4,c_1,c_8,0.9733,0.0890953
model_2783,c_3,c_9,c_11,c_6,0.9707,0.09138004
model_2784,c_10,c_6,c_3,m_1,0.9737,0.08311896
model_2785,c_11,c_6,c_6,c_4,0.9733,0.08542946
model_2786,c_3,c_3,c_4,c_8,0.9733,0.0832596
model_2787,c_7,c_4,c_5,c_10,0.974,0.080873944
model_2788,m_2,c_1,m_3,s,0.8165,0.90679604
model_2789,c_4,c_6,c_11,c_11,0.9742,0.08026242
model_2790,c_11,c_5,c_5,s,0.9741,0.08373105
model_2791,c_3,c_11,c_3,c_12,0.9729,0.08567225
model_2792,c_9,c_1,c_12,c_6,0.9734,0.084283315
model_2793,c_1,c_11,c_8,m_3,0.9737,0.084298216
model_2794,c_10,m_2,c_3,s,0.9465,0.18188454
model_2795,m_2,m_3,c_6,c_8,0.2779,2.0187383
model_2796,c_4,c_10,c_8,m_3,0.9762,0.08101152
model_2797,c_6,c_6,c_12,c_4,0.9731,0.08137472
model_2798,c_7,m_1,m_2,c_7,0.8944,0.3968826
model_2799,m_2,m_2,m_3,c_10,0.1135,2.301061
model_2800,c_9,c_2,c_12,c_4,0.9726,0.08785199
model_2801,c_5,c_3,c_5,s,0.9731,0.087541215
model_2802,c_3,c_1,c_5,s,0.9726,0.09107248
model_2803,c_5,c_6,c_5,m_3,0.9714,0.087838285
model_2804,c_3,c_2,c_10,c_2,0.9676,0.09811917
model_2805,c_8,m_3,c_5,c_8,0.9428,0.19662537
model_2806,c_12,c_10,c_3,s,0.9726,0.08867678
model_2807,m_2,m_2,m_1,c_6,0.3314,2.0230963
model_2808,c_1,c_10,c_2,c_8,0.9754,0.07886561
model_2809,c_10,c_4,c_7,m_2,0.9726,0.08510172
model_2810,c_8,c_11,m_2,c_6,0.9631,0.12645362
model_2811,c_11,m_1,c_8,c_7,0.9512,0.16554876
model_2812,c_5,c_1,c_8,c_6,0.9737,0.08382352
model_2813,m_1,c_10,c_9,c_5,0.9361,0.20456128
model_2814,c_10,c_3,c_3,m_2,0.9731,0.083312064
model_2815,m_3,c_8,m_3,m_1,0.6058,1.6449603
model_2816,c_6,m_3,m_1,c_2,0.9381,0.27354026
model_2817,c_10,c_9,c_11,c_9,0.9737,0.083162874
model_2818,c_4,c_10,c_11,c_11,0.9729,0.08586804
model_2819,m_1,c_7,c_6,c_12,0.9361,0.20738287
model_2820,c_4,m_2,m_3,c_9,0.756,1.1707262
model_2821,c_11,c_6,c_10,c_6,0.9743,0.08234431
model_2822,c_7,c_11,c_6,s,0.9732,0.08489217
model_2823,c_9,c_2,c_11,c_12,0.9735,0.082336344
model_2824,c_8,c_1,m_3,c_9,0.9555,0.15405053
model_2825,m_3,c_1,s,-,0.8128,0.62617207
model_2826,c_12,c_7,m_1,m_1,0.9598,0.13790686
model_2827,c_4,c_4,c_12,c_10,0.9751,0.08211253
model_2828,c_6,c_12,c_12,c_5,0.974,0.08350994
model_2829,m_1,c_1,m_2,c_9,0.9143,0.34313196
model_2830,c_3,c_12,m_1,c_12,0.9633,0.12657858
model_2831,c_8,c_2,c_10,c_7,0.9746,0.07843902
model_2832,c_4,c_8,m_1,m_3,0.961,0.13901128
model_2833,m_2,c_5,c_11,c_1,0.9339,0.22108825
model_2834,c_4,m_1,c_7,m_2,0.9484,0.17440034
model_2835,c_5,m_1,c_5,c_3,0.9507,0.16471267
model_2836,c_6,c_3,s,-,0.9687,0.10430087
model_2837,c_9,c_7,m_2,c_3,0.9584,0.13984002
model_2838,c_7,c_11,m_3,c_3,0.9646,0.12382283
model_2839,c_11,m_3,c_4,c_12,0.9513,0.17025225
model_2840,c_3,c_12,c_2,c_5,0.9727,0.08488363
model_2841,c_9,m_1,c_2,c_10,0.9502,0.16483633
model_2842,c_8,m_3,c_8,c_7,0.9405,0.20250899
model_2843,m_2,c_8,c_5,c_3,0.9323,0.22307855
model_2844,c_7,c_10,c_8,c_1,0.9743,0.08368587
model_2845,m_1,c_11,c_8,c_11,0.9338,0.21319304
model_2846,m_3,c_8,c_2,c_12,0.8323,0.5345598
model_2847,c_9,c_6,c_12,m_1,0.9735,0.08667367
model_2848,c_9,c_4,m_3,m_2,0.9625,0.13026167
model_2849,m_1,c_1,c_12,c_8,0.9391,0.20492056
model_2850,m_1,c_7,c_1,c_6,0.9358,0.21403573
model_2851,c_8,c_6,c_1,m_2,0.973,0.08530383
model_2852,c_8,m_2,m_1,c_7,0.9197,0.30748248
model_2853,c_8,m_2,c_4,c_7,0.9493,0.16850205
model_2854,c_6,c_2,c_7,c_7,0.9745,0.08202185
model_2855,c_2,c_12,c_3,c_7,0.9728,0.08896521
model_2856,m_2,c_1,c_7,c_1,0.9284,0.22772315
model_2857,c_3,c_6,c_11,c_2,0.9727,0.08649108
model_2858,c_2,m_2,c_5,c_3,0.9513,0.16714557
model_2859,c_7,c_3,c_10,c_4,0.9737,0.083986096
model_2860,c_3,c_12,m_1,c_10,0.9625,0.12794381
model_2861,c_12,c_3,c_9,c_10,0.9726,0.08742517
model_2862,c_11,m_3,m_1,c_6,0.9191,0.3531164
model_2863,c_8,c_7,c_9,c_11,0.9727,0.08312757
model_2864,c_2,c_7,c_9,c_3,0.9736,0.08328183
model_2865,c_10,c_8,m_2,m_1,0.9621,0.13438375
model_2866,c_1,m_1,c_11,c_12,0.9512,0.16368318
model_2867,c_2,m_2,c_3,c_7,0.9528,0.1651696
model_2868,c_5,c_7,c_8,c_12,0.9736,0.08407517
model_2869,c_3,c_7,c_6,s,0.9726,0.08830339
model_2870,c_9,m_3,c_3,c_1,0.9561,0.15019356
model_2871,m_1,m_3,c_5,m_1,0.5465,1.4650495
model_2872,c_6,m_3,c_2,c_3,0.9535,0.15370226
model_2873,c_5,m_2,c_11,c_8,0.9532,0.16247967
model_2874,c_7,m_1,c_6,c_1,0.9481,0.17766535
model_2875,m_1,c_4,c_8,c_2,0.9377,0.20578517
model_2876,c_12,c_4,c_10,c_11,0.9719,0.08578139
model_2877,c_7,c_4,c_3,c_11,0.9752,0.078866094
model_2878,c_7,c_8,c_7,s,0.9736,0.08258336
model_2879,c_6,c_2,m_2,c_8,0.9632,0.12917203
model_2880,c_6,c_5,c_3,m_2,0.9718,0.08668682
model_2881,m_2,m_1,c_6,c_10,0.7628,0.7787853
model_2882,c_1,c_6,c_7,c_5,0.9731,0.081831746
model_2883,c_5,m_3,s,-,0.9328,0.2442344
model_2884,c_5,m_2,c_12,m_3,0.9523,0.16051617
model_2885,c_5,c_11,c_10,s,0.9748,0.08153584
model_2886,m_2,c_4,c_11,c_12,0.9367,0.21247898
model_2887,c_1,c_12,c_2,m_3,0.9731,0.08511697
model_2888,c_10,c_2,c_3,s,0.9741,0.0822958
model_2889,c_3,c_11,m_1,c_3,0.9619,0.13217217
model_2890,c_12,c_3,c_11,c_2,0.9738,0.08217084
model_2891,c_5,c_5,c_10,m_3,0.9729,0.08783825
model_2892,c_12,c_10,c_5,c_4,0.9729,0.08649655
model_2893,c_9,c_10,c_7,m_1,0.9742,0.08095464
model_2894,m_1,c_1,c_2,c_3,0.9361,0.21020667
model_2895,c_10,c_11,m_2,m_2,0.9615,0.13124192
model_2896,c_5,c_6,c_2,c_11,0.9734,0.087059125
model_2897,c_7,c_11,c_7,c_11,0.9744,0.07916089
model_2898,m_2,m_3,c_8,c_5,0.5261,1.4750612
model_2899,c_10,c_7,c_8,c_8,0.9755,0.07662495
model_2900,c_8,c_8,c_6,m_2,0.9734,0.08143324
model_2901,c_5,c_3,c_2,c_5,0.9732,0.08436016
model_2902,c_6,c_11,s,-,0.9674,0.10909785
model_2903,m_2,c_4,c_4,c_6,0.9326,0.22240853
model_2904,m_1,c_5,m_2,c_10,0.926,0.27748358
model_2905,c_5,m_3,c_8,c_3,0.9494,0.1738207
model_2906,c_4,c_6,m_2,m_2,0.9668,0.1165289
model_2907,c_5,c_10,c_8,c_4,0.9746,0.083272226
model_2908,c_6,c_7,c_4,c_5,0.9714,0.08774247
model_2909,c_6,c_9,c_5,c_12,0.974,0.08280065
model_2910,c_3,c_9,c_9,s,0.9737,0.083790146
model_2911,c_5,m_3,s,-,0.9419,0.22282438
model_2912,c_5,c_6,c_2,c_6,0.9723,0.083759904
model_2913,c_11,m_3,c_5,m_2,0.939,0.20577554
model_2914,c_2,c_1,c_3,c_6,0.9723,0.087436505
model_2915,c_3,m_2,m_3,c_7,0.9329,0.2742004
model_2916,m_3,c_5,c_12,m_1,0.8583,0.45401895
model_2917,c_8,c_10,c_1,c_11,0.9734,0.08317586
model_2918,c_4,c_9,s,-,0.9671,0.112372
model_2919,c_2,c_4,m_1,c_10,0.9576,0.14615357
model_2920,c_4,c_6,c_10,c_7,0.9736,0.0860069
model_2921,c_3,c_12,c_5,m_2,0.9733,0.08270196
model_2922,c_7,c_12,m_3,c_7,0.9715,0.09851351
model_2923,c_4,c_6,c_4,c_5,0.9735,0.08524179
model_2924,c_11,c_11,c_5,c_6,0.9736,0.084417455
model_2925,c_1,c_2,c_3,c_8,0.9755,0.07883136
model_2926,c_3,c_9,m_2,c_12,0.9653,0.11831972
model_2927,c_7,c_3,c_5,m_2,0.972,0.08595362
model_2928,c_9,c_10,c_9,s,0.9723,0.090089835
model_2929,c_3,m_3,c_3,c_8,0.9559,0.15558991
model_2930,c_11,c_1,c_12,c_5,0.9732,0.08051867
model_2931,c_7,c_7,c_10,c_12,0.9746,0.07973273
model_2932,c_3,c_11,c_1,c_10,0.9741,0.084809825
model_2933,c_3,c_3,c_1,m_2,0.9725,0.08732025
model_2934,c_8,c_4,c_1,c_1,0.9724,0.08501497
model_2935,c_12,c_7,m_1,c_1,0.9575,0.14282405
model_2936,m_1,c_2,c_3,c_6,0.9357,0.20677628
model_2937,m_2,c_11,c_5,c_4,0.9294,0.22502412
model_2938,c_10,c_1,c_4,c_12,0.9744,0.08336847
model_2939,c_7,c_9,s,-,0.9683,0.10669461
model_2940,c_6,c_6,c_2,c_2,0.9752,0.080408126
model_2941,m_2,c_7,c_10,c_6,0.9349,0.21301743
model_2942,c_7,m_1,m_2,c_11,0.8816,0.4322435
model_2943,c_3,c_6,c_12,c_2,0.9735,0.08481449
model_2944,c_12,m_2,c_10,c_3,0.9496,0.1653774
model_2945,c_1,m_2,m_1,c_6,0.8955,0.37756148
model_2946,c_7,m_1,m_1,c_4,0.8944,0.37557343
model_2947,c_5,c_7,c_5,c_5,0.975,0.07991928
model_2948,c_5,c_11,c_3,m_3,0.9731,0.08145891
model_2949,c_6,c_3,c_1,c_8,0.9743,0.08408748
model_2950,c_8,c_2,c_3,c_11,0.9717,0.085126705
model_2951,c_7,m_1,c_10,c_9,0.9491,0.17183271
model_2952,c_2,c_5,c_10,c_5,0.9732,0.08307939
model_2953,c_10,m_2,c_3,c_8,0.9474,0.17615812
model_2954,c_10,c_5,c_12,m_1,0.9744,0.080681935
model_2955,c_12,c_11,c_1,c_10,0.9721,0.08445093
model_2956,c_10,c_10,c_2,c_11,0.9738,0.08205193
model_2957,c_1,c_1,c_8,c_1,0.9743,0.08315593
model_2958,c_2,c_5,c_5,c_6,0.9715,0.08863635
model_2959,m_3,c_9,c_2,c_10,0.8551,0.4686392
model_2960,c_2,m_1,c_8,c_1,0.9518,0.16088904
model_2961,m_3,m_1,c_10,c_6,0.6141,1.2031898
model_2962,c_2,m_1,c_3,c_5,0.9526,0.16133812
model_2963,c_7,m_1,c_7,c_2,0.9502,0.1722195
model_2964,m_3,c_12,c_6,c_1,0.8621,0.44972706
model_2965,c_3,c_3,c_7,c_11,0.9726,0.087162025
model_2966,c_10,c_1,c_4,c_2,0.9754,0.081914425
model_2967,c_10,c_5,c_11,c_5,0.9743,0.080547534
model_2968,m_1,c_2,c_12,c_12,0.9375,0.20843658
model_2969,c_9,c_1,c_11,c_5,0.9732,0.08372092
model_2970,c_3,c_1,m_1,c_8,0.9579,0.14265476
model_2971,c_10,c_4,c_12,m_1,0.9747,0.079735756
model_2972,c_9,c_1,c_6,c_11,0.9739,0.086843535
model_2973,m_1,c_1,c_10,c_10,0.9367,0.21014762
model_2974,m_2,c_5,c_1,c_4,0.9299,0.23101597
model_2975,m_3,c_5,m_2,m_2,0.8056,0.6891957
model_2976,m_1,c_6,c_4,c_12,0.9332,0.2220072
model_2977,c_8,m_3,c_10,c_6,0.9413,0.19899015
model_2978,c_6,c_1,c_11,c_9,0.9716,0.08687584
model_2979,m_1,m_2,c_1,m_1,0.7429,0.82745266
model_2980,c_5,m_3,c_4,m_1,0.9269,0.24479538
model_2981,c_6,c_2,c_4,c_5,0.9731,0.08718508
model_2982,m_1,m_2,c_1,c_11,0.7375,0.84568256
model_2983,c_10,c_6,c_4,m_1,0.9734,0.08256581
model_2984,c_5,c_9,c_2,c_4,0.9738,0.08432372
model_2985,m_3,c_4,c_11,c_2,0.8627,0.4486125
model_2986,c_7,m_2,c_9,c_6,0.9492,0.16743924
model_2987,c_6,c_5,m_3,c_2,0.9655,0.11784951
model_2988,c_9,m_3,c_9,c_4,0.9585,0.13988335
model_2989,c_1,c_7,m_1,c_11,0.9578,0.14708722
model_2990,c_9,c_4,c_10,m_3,0.9732,0.084046826
model_2991,c_10,c_4,c_10,c_8,0.9741,0.08552779
model_2992,c_5,c_4,c_5,c_4,0.9738,0.08540418
model_2993,c_7,c_8,c_2,c_10,0.9728,0.08535584
model_2994,c_8,c_2,m_3,m_3,0.9606,0.13198474
model_2995,c_5,c_2,c_7,c_1,0.9747,0.08137698
model_2996,c_5,c_6,m_1,c_6,0.9631,0.12955935
model_2997,c_4,m_1,c_1,c_3,0.9479,0.173392
model_2998,c_2,c_11,c_5,c_3,0.973,0.08587438
model_2999,c_6,c_1,c_5,c_8,0.9722,0.084707975
model_3000,c_12,c_9,c_6,c_1,0.9715,0.08959804
model_3001,c_10,c_10,m_1,m_2,0.9574,0.1500188
model_3002,c_8,c_10,c_7,c_7,0.9735,0.08296223
model_3003,m_1,c_3,c_7,c_10,0.9332,0.22514136
model_3004,c_10,c_1,m_3,m_2,0.9433,0.18869016
model_3005,c_5,c_10,c_11,c_3,0.9749,0.08054505
model_3006,m_2,c_5,m_1,c_9,0.9022,0.3592497
model_3007,c_6,c_3,c_3,c_3,0.9739,0.08270799
model_3008,m_3,m_2,c_12,m_2,0.5251,1.492882
model_3009,m_1,c_1,m_3,c_7,0.8902,0.46821222
model_3010,c_5,m_3,m_3,c_3,0.86,0.54360694
model_3011,c_2,c_9,c_8,c_5,0.9732,0.08399822
model_3012,c_8,c_6,c_9,c_2,0.9703,0.09199984
model_3013,c_3,c_11,m_1,c_5,0.9599,0.13335282
model_3014,c_5,c_7,c_7,c_7,0.9742,0.083405964
model_3015,c_7,c_8,c_3,c_2,0.9744,0.07885455
model_3016,c_6,c_3,c_4,c_12,0.9726,0.08569293
model_3017,c_4,c_9,c_1,c_11,0.9732,0.08667268
model_3018,m_1,c_6,c_4,s,0.9357,0.21612865
model_3019,c_9,c_3,c_3,c_2,0.9745,0.08460763
model_3020,c_10,c_6,m_3,c_11,0.9697,0.10437312
model_3021,c_2,c_2,c_7,c_6,0.9745,0.0816857
model_3022,c_2,c_3,c_1,c_11,0.9724,0.08750208
model_3023,m_3,m_1,c_3,c_3,0.6076,1.1976118
model_3024,c_7,c_2,c_6,m_3,0.9738,0.08419648
model_3025,m_1,c_4,c_4,c_2,0.9357,0.20857877
model_3026,c_3,c_6,c_11,c_6,0.9737,0.080228314
model_3027,c_9,c_3,c_10,c_7,0.9713,0.08697991
model_3028,c_7,m_1,c_10,c_8,0.9489,0.1723878
model_3029,c_3,c_11,c_1,c_5,0.9731,0.08831583
model_3030,c_3,c_8,c_12,s,0.9709,0.08777678
model_3031,c_5,c_4,c_8,c_1,0.975,0.08064735
model_3032,c_12,c_8,c_7,c_11,0.9728,0.08433585
model_3033,c_4,c_1,m_2,c_3,0.955,0.15338215
model_3034,c_3,c_9,c_9,c_1,0.9712,0.090402834
model_3035,c_3,c_12,m_3,m_2,0.9713,0.10115947
model_3036,m_2,c_4,c_11,c_3,0.9315,0.2217271
model_3037,c_2,m_3,c_5,m_3,0.9428,0.19637407
model_3038,c_5,c_5,c_1,c_2,0.9732,0.08539513
model_3039,m_2,c_4,c_10,c_5,0.9353,0.2142513
model_3040,c_5,c_10,c_6,c_9,0.9742,0.07870256
model_3041,c_6,c_4,m_1,c_5,0.96,0.14165229
model_3042,c_10,c_3,c_6,m_1,0.9717,0.08861369
model_3043,c_4,c_3,c_9,c_1,0.9726,0.083725795
model_3044,c_6,c_2,s,-,0.9682,0.10751917
model_3045,c_5,c_11,c_7,c_4,0.9759,0.08239954
model_3046,c_4,m_3,m_1,c_11,0.8422,0.5803636
model_3047,c_9,c_1,c_4,c_8,0.9728,0.089062616
model_3048,c_7,m_1,s,-,0.9282,0.254368
model_3049,m_1,m_2,c_10,m_2,0.7373,0.83730894
model_3050,c_4,c_1,c_12,c_1,0.9729,0.08736573
model_3051,c_11,c_11,c_5,c_9,0.9737,0.081806235
model_3052,m_3,c_8,c_8,c_11,0.8576,0.4552792
model_3053,c_8,c_9,c_11,c_3,0.9726,0.0823708
model_3054,c_3,c_12,c_8,c_7,0.9728,0.08370296
model_3055,c_3,c_3,s,-,0.9688,0.10618369
model_3056,c_5,c_1,c_10,c_5,0.9719,0.0854448
model_3057,c_11,c_1,c_12,c_1,0.9706,0.09074917
model_3058,c_4,m_2,c_9,s,0.9486,0.17444974
model_3059,c_10,c_5,c_4,c_2,0.9747,0.08322796
model_3060,c_6,c_10,m_3,c_11,0.9587,0.14113516
model_3061,c_7,c_6,c_1,c_11,0.9731,0.084437214
model_3062,c_8,c_9,c_4,m_1,0.9753,0.07929522
model_3063,c_10,m_2,c_6,c_7,0.948,0.17382202
model_3064,m_1,c_5,c_6,m_2,0.9389,0.20626123
model_3065,c_9,c_9,c_1,c_4,0.9719,0.087034576
model_3066,c_11,m_3,c_1,m_1,0.9363,0.21497396
model_3067,m_3,c_6,c_12,c_4,0.8586,0.45309532
model_3068,c_5,c_8,c_11,c_8,0.9728,0.08317788
model_3069,c_11,c_12,c_4,c_5,0.9739,0.082938574
model_3070,c_2,c_4,c_7,c_2,0.9752,0.0797079
model_3071,c_5,c_1,c_7,c_4,0.9749,0.080477715
model_3072,c_1,c_6,c_9,c_10,0.9719,0.08355251
model_3073,c_5,m_3,c_5,c_5,0.9353,0.21522066
model_3074,m_1,m_1,c_11,c_4,0.8033,0.673583
model_3075,c_12,m_1,c_9,c_2,0.9526,0.15862222
model_3076,m_1,m_1,c_8,c_5,0.8018,0.6675759
model_3077,c_7,c_3,c_5,m_1,0.9735,0.08002095
model_3078,m_2,c_7,c_4,m_2,0.9338,0.21911389
model_3079,c_9,c_7,c_7,c_4,0.9734,0.08666726
model_3080,c_3,m_2,m_3,c_5,0.9298,0.29984477
model_3081,c_7,m_2,c_6,m_2,0.9482,0.17252904
model_3082,c_1,c_8,m_1,c_1,0.9591,0.14232612
model_3083,m_3,m_2,c_1,c_1,0.528,1.462538
model_3084,c_9,c_10,c_10,c_10,0.9733,0.0835626
model_3085,m_1,c_1,m_3,c_6,0.8765,0.5035196
model_3086,c_12,c_9,c_8,m_3,0.9741,0.080726296
model_3087,c_7,c_6,c_1,c_11,0.9727,0.08428092
model_3088,m_3,c_10,c_11,c_4,0.8583,0.45595714
model_3089,m_3,c_12,c_3,s,0.8584,0.45457545
model_3090,m_3,c_5,c_3,s,0.8556,0.46054605
model_3091,c_7,c_8,c_7,c_7,0.9755,0.07749684
