EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS,MODEL_MATCHED
episode_364,c_6,c_4,c_8,c_5,0.9792,0.06480693,model_1754
episode_365,c_3,c_6,c_1,m_2,0.9795,0.06489656,model_334
episode_366,c_11,c_10,m_3,c_10,0.9748,0.08715495,model_363
episode_367,c_2,c_7,c_2,c_5,0.9796,0.06275194,model_1071
episode_368,c_6,c_9,c_4,c_10,0.9793,0.06296176,model_533
episode_369,c_10,m_1,c_5,s,0.9663,0.11300588,model_1475
episode_370,c_3,c_2,m_2,m_1,0.9743,0.0849281,model_124
episode_371,m_1,c_7,c_11,c_9,0.9591,0.14379372,model_668
episode_372,c_6,c_3,c_12,c_3,0.9808,0.0622445,model_120
episode_373,c_6,c_1,c_1,c_3,0.9795,0.063610345,model_1505
episode_374,c_8,s,-,-,0.9613,0.13357337,model_1311
episode_374,c_8,s,-,-,0.962,0.13284324,model_1614
episode_375,c_3,c_11,c_12,m_2,0.9815,0.061485454,model_500
episode_376,c_1,c_5,c_6,c_6,0.9766,0.069497555,model_610
episode_377,c_3,c_3,c_5,c_9,0.979,0.06330294,model_1642
episode_378,c_5,c_7,m_3,c_12,0.9786,0.076839596,model_1916
episode_379,c_1,c_6,c_1,m_3,0.9803,0.058768164,model_593
episode_380,c_1,c_10,c_7,s,0.9769,0.072510794,model_168
episode_381,c_8,c_6,m_2,c_7,0.9795,0.07055372,model_648
episode_382,c_3,c_12,c_3,m_2,0.9803,0.06140925,model_1694
episode_383,c_8,c_1,s,-,0.9768,0.07422112,model_1431
episode_384,c_7,c_4,c_6,m_3,0.9799,0.06453217,model_1301
episode_385,m_3,c_4,c_8,c_12,0.8676,0.3927016,model_1416
episode_386,c_7,c_1,c_3,c_1,0.9813,0.058440704,model_1061
episode_387,c_1,c_3,m_2,c_11,0.9791,0.06818835,model_630
episode_388,c_1,c_7,c_9,c_3,0.9807,0.0571247,model_1150
episode_388,c_1,c_7,c_9,c_3,0.9806,0.05999812,model_1935
episode_389,c_9,c_11,m_3,c_9,0.981,0.065111354,model_597
episode_390,c_11,m_2,c_12,c_4,0.9695,0.10251789,model_987
episode_391,c_2,c_7,c_1,c_3,0.9803,0.060055967,model_1147
episode_392,m_3,c_10,c_11,c_11,0.8738,0.3811411,model_564
episode_393,c_9,c_7,c_3,c_7,0.9796,0.062085755,model_1327
episode_394,c_10,c_5,c_7,m_1,0.9799,0.060770884,model_804
episode_395,c_10,c_12,s,-,0.9777,0.072886966,model_387
episode_395,c_10,c_12,s,-,0.9784,0.071574606,model_1436
episode_395,c_10,c_12,s,-,0.9769,0.072449245,model_1502
episode_396,m_3,c_12,c_3,c_4,0.8697,0.40194154,model_1165
episode_397,c_2,m_2,c_1,s,0.9669,0.10810112,model_689
episode_398,c_4,c_2,c_10,c_6,0.9811,0.057485797,model_796
episode_399,c_7,m_2,c_5,c_6,0.9649,0.115992256,model_101
episode_400,c_8,c_9,c_4,c_5,0.979,0.064162634,model_538
episode_401,c_10,c_1,c_2,c_8,0.9789,0.06282502,model_470
episode_402,c_5,c_9,c_10,c_11,0.9801,0.06020983,model_243
episode_403,c_3,m_1,c_7,c_9,0.9686,0.105837494,model_1461
episode_404,c_3,m_2,m_3,m_3,0.9422,0.22276781,model_1185
episode_405,c_12,c_6,s,-,0.9772,0.074119575,model_452
episode_405,c_12,c_6,s,-,0.9777,0.07299524,model_1417
episode_405,c_12,c_6,s,-,0.9768,0.07466102,model_1589
episode_406,c_5,c_6,c_11,c_7,0.9798,0.06445872,model_313
episode_407,c_2,c_9,m_1,c_11,0.9742,0.083324656,model_1230
episode_408,c_10,c_2,m_3,c_8,0.9792,0.07224163,model_713
episode_409,c_7,c_1,c_3,c_3,0.9811,0.059130065,model_1486
episode_410,c_4,c_5,c_2,c_2,0.9803,0.065316215,model_825
episode_411,c_7,c_9,c_7,c_8,0.9796,0.059836175,model_1424
episode_412,c_1,c_2,s,-,0.9758,0.07533803,model_535
episode_413,c_1,c_1,c_12,c_4,0.9818,0.055933088,model_921
episode_414,c_1,c_8,c_3,c_5,0.9794,0.0654964,model_1830
episode_415,c_8,m_3,c_12,c_12,0.9697,0.10370052,model_1046
episode_416,c_12,c_1,m_3,c_7,0.9763,0.07803334,model_2008
episode_417,c_1,c_5,c_10,c_9,0.9801,0.060563233,model_929
episode_418,c_7,c_1,m_1,c_12,0.9718,0.095433794,model_1945
episode_419,c_1,c_1,c_11,c_6,0.9804,0.058347,model_1594
episode_420,c_5,m_2,c_1,c_6,0.964,0.11500535,model_1062
episode_421,c_6,c_3,c_5,c_4,0.9792,0.06061587,model_1218
episode_422,c_4,c_1,c_9,c_8,0.9822,0.057350915,model_684
episode_423,c_10,c_5,c_5,c_6,0.9793,0.064156175,model_575
episode_424,c_3,m_3,c_8,s,0.974,0.08378981,model_358
episode_425,c_5,c_3,c_2,m_3,0.9803,0.0613397,model_483
episode_426,c_12,m_1,c_5,c_11,0.9671,0.10871811,model_1856
episode_427,c_11,c_1,m_3,m_1,0.9713,0.09968543,model_569
episode_428,c_2,c_1,m_1,c_4,0.9728,0.089367695,model_958
episode_429,c_8,m_2,c_7,c_4,0.9682,0.11260372,model_611
episode_430,c_2,c_8,c_11,c_3,0.9802,0.06046516,model_551
episode_431,c_2,c_11,c_1,m_1,0.9817,0.05971712,model_1557
episode_432,c_4,c_2,c_9,c_7,0.9802,0.063620426,model_1025
episode_433,c_3,m_3,c_4,c_1,0.9742,0.089292735,model_996
episode_434,c_7,c_5,c_7,c_8,0.98,0.061814316,model_1770
episode_435,c_8,m_3,c_3,c_1,0.9691,0.10149726,model_1236
episode_436,c_7,c_1,c_2,m_2,0.9812,0.05839805,model_22
episode_437,c_12,c_3,c_2,c_1,0.9813,0.060760256,model_1686
episode_438,m_1,c_2,m_2,c_3,0.9452,0.18954353,model_1159
episode_439,c_4,c_12,c_12,m_1,0.9789,0.06231559,model_11
episode_440,c_4,c_5,c_8,c_7,0.9809,0.060605507,model_132
episode_441,c_7,c_7,c_6,c_6,0.9793,0.06437148,model_1766
episode_442,c_5,c_6,c_8,m_1,0.9797,0.06660371,model_1971
episode_443,c_12,c_4,c_4,c_9,0.981,0.060787562,model_1238
episode_444,c_7,c_2,c_3,m_2,0.9794,0.062317047,model_1675
episode_445,c_4,c_11,s,-,0.9772,0.07201788,model_656
episode_446,c_7,c_6,c_2,c_7,0.9807,0.05988094,model_1072
episode_447,c_7,c_6,c_2,m_2,0.9807,0.05900317,model_1408
episode_448,c_1,m_3,c_8,m_2,0.9603,0.14077152,model_942
episode_449,c_2,c_11,c_7,c_12,0.98,0.061485153,model_1800
episode_450,c_9,c_7,c_6,c_8,0.9806,0.059777472,model_970
episode_451,c_10,c_7,c_6,s,0.981,0.060294967,model_1655
episode_452,c_11,c_7,c_8,c_3,0.9807,0.06117694,model_1711
episode_453,c_1,c_9,c_7,c_5,0.9803,0.062590964,model_1993
episode_454,c_9,c_2,c_8,m_2,0.9798,0.059511825,model_1305
episode_455,c_3,c_11,c_6,m_2,0.9788,0.06525994,model_1555
episode_456,c_10,c_8,c_11,c_9,0.9812,0.05801776,model_1549
episode_457,c_10,c_5,m_2,c_7,0.9746,0.08700819,model_1860
episode_458,c_2,c_2,c_12,m_2,0.979,0.06393004,model_1926
episode_459,c_4,c_3,c_12,c_5,0.9802,0.06030842,model_1321
episode_460,c_2,c_10,c_3,c_9,0.9811,0.055672713,model_1390
episode_461,c_6,c_1,c_9,c_10,0.9795,0.06260658,model_1853
episode_462,c_3,c_3,c_4,c_10,0.9789,0.06400194,model_1050
episode_463,c_12,c_11,m_3,c_4,0.9799,0.06859865,model_1564
episode_464,c_1,c_8,c_3,c_5,0.9794,0.0654964,model_1830
episode_465,m_2,c_11,c_5,m_3,0.9519,0.15659708,model_742
episode_466,c_10,c_5,c_10,c_6,0.9806,0.059203934,model_1540
episode_467,c_2,c_8,c_8,m_3,0.9801,0.061422728,model_37
episode_468,c_2,c_2,c_2,s,0.9814,0.059809852,model_889
episode_469,c_12,m_3,c_11,c_10,0.9748,0.08263997,model_674
episode_470,c_4,c_7,m_3,c_5,0.9699,0.10025263,model_446
episode_471,c_4,c_5,m_2,m_2,0.974,0.0857121,model_905
episode_472,c_4,m_3,m_2,m_3,0.8699,0.5232055,model_1069
episode_473,c_8,c_2,c_3,c_6,0.979,0.06345231,model_546
episode_474,c_12,c_7,c_3,c_11,0.9785,0.06567236,model_379
episode_474,c_12,c_7,c_3,c_11,0.9785,0.06299618,model_1020
episode_475,c_7,c_8,m_3,c_9,0.9784,0.06902982,model_923
episode_476,c_7,c_5,c_7,c_8,0.98,0.061814316,model_1770
episode_477,c_1,c_11,c_6,c_8,0.9808,0.059664678,model_28
episode_478,c_9,m_3,s,-,0.9668,0.11862636,model_686
episode_478,c_9,m_3,s,-,0.965,0.12245402,model_1142
episode_478,c_9,m_3,s,-,0.9654,0.12065855,model_2009
episode_479,c_6,c_12,c_2,c_8,0.9798,0.06474265,model_1910
episode_480,c_8,m_1,c_5,c_1,0.9683,0.1080049,model_1835
episode_481,c_1,c_4,c_9,c_7,0.9812,0.057858128,model_568
episode_482,c_4,c_2,c_11,s,0.9804,0.061388765,model_868
episode_483,c_3,c_7,c_9,c_4,0.9799,0.06440895,model_837
episode_484,c_3,c_10,c_1,c_9,0.9792,0.0649299,model_657
episode_485,m_1,m_1,c_9,m_2,0.8289,0.5391051,model_728
episode_486,c_3,c_11,c_12,m_2,0.9815,0.061485454,model_500
episode_487,c_7,c_5,m_2,c_6,0.9739,0.084805086,model_679
episode_488,c_10,c_8,m_2,c_4,0.9729,0.08737738,model_131
episode_489,c_11,m_2,m_2,c_10,0.963,0.13926013,model_1471
episode_490,c_8,c_6,m_2,c_9,0.9776,0.07087852,model_999
episode_491,c_11,m_2,c_1,c_6,0.9662,0.11297631,model_35
episode_492,c_5,c_6,c_8,m_1,0.9797,0.06660371,model_1971
episode_493,c_3,m_3,c_4,c_7,0.9719,0.09797346,model_1829
episode_494,c_3,m_3,c_11,c_10,0.9747,0.08765347,model_498
episode_495,c_7,m_1,c_2,m_1,0.9662,0.11197111,model_1792
episode_496,c_11,c_2,c_7,m_3,0.9779,0.06365406,model_584
episode_497,c_9,m_2,m_2,c_2,0.9704,0.11288591,model_612
episode_498,m_2,c_4,c_2,c_8,0.951,0.1614112,model_170
episode_499,c_12,c_6,c_4,c_9,0.9795,0.06128989,model_309
episode_500,c_3,c_8,c_2,m_3,0.9788,0.06500121,model_524
episode_501,c_2,c_2,c_2,s,0.9814,0.059809852,model_889
episode_502,c_5,c_5,c_10,c_4,0.9802,0.05921455,model_370
episode_503,c_4,c_1,c_4,m_1,0.9808,0.056871492,model_576
episode_504,c_4,m_3,m_2,m_3,0.8699,0.5232055,model_1069
episode_505,c_9,m_1,c_5,m_1,0.9662,0.10810392,model_163
episode_506,c_3,c_9,s,-,0.9752,0.07465463,model_1992
episode_507,c_5,c_3,c_9,c_8,0.981,0.06140659,model_1228
episode_508,c_12,c_6,s,-,0.9772,0.074119575,model_452
episode_508,c_12,c_6,s,-,0.9777,0.07299524,model_1417
episode_508,c_12,c_6,s,-,0.9768,0.07466102,model_1589
episode_509,c_2,m_2,c_10,s,0.9662,0.10963265,model_302
episode_510,c_9,c_2,c_1,c_3,0.9795,0.06238517,model_676
episode_511,c_1,c_5,c_7,c_12,0.9806,0.058223862,model_62
episode_512,c_3,c_12,m_3,c_8,0.9834,0.057668805,model_515
episode_513,c_10,c_10,m_3,c_7,0.9764,0.08504963,model_919
episode_514,c_4,c_8,c_11,c_5,0.9786,0.065143,model_581
episode_515,c_2,c_7,c_1,c_4,0.9818,0.05846153,model_150
episode_516,c_7,c_11,c_7,c_2,0.9802,0.06056547,model_1249
episode_517,c_1,c_9,c_7,c_5,0.9803,0.062590964,model_1993
episode_518,c_8,c_3,m_2,c_4,0.9761,0.073051184,model_1171
episode_519,c_2,c_6,c_5,c_3,0.9801,0.06242996,model_166
episode_520,c_4,c_6,c_8,c_2,0.9816,0.05798592,model_497
episode_521,c_1,c_1,m_2,c_8,0.9701,0.09634421,model_606
episode_522,c_11,c_8,c_12,c_10,0.98,0.06193485,model_781
episode_523,c_1,c_5,c_2,c_10,0.9811,0.059297368,model_356
episode_524,c_1,c_7,c_6,m_1,0.9812,0.05928835,model_856
episode_525,c_5,m_1,m_2,s,0.955,0.16649117,model_852
episode_526,c_7,c_8,c_9,c_11,0.9807,0.06061518,model_235
episode_527,c_10,c_8,c_5,m_2,0.9799,0.06152006,model_841
episode_528,c_6,c_2,c_3,m_2,0.9805,0.059191715,model_1111
episode_528,c_6,c_2,c_3,m_2,0.9795,0.062423404,model_1773
episode_529,c_2,m_1,c_1,c_10,0.9665,0.109680094,model_859
episode_530,c_8,c_9,c_4,c_9,0.9802,0.05900459,model_1407
episode_531,c_5,c_3,c_9,c_3,0.9809,0.05933385,model_1245
episode_532,c_3,c_2,c_9,c_1,0.9792,0.060764838,model_930
episode_533,c_9,m_3,s,-,0.9668,0.11862636,model_686
episode_533,c_9,m_3,s,-,0.965,0.12245402,model_1142
episode_533,c_9,m_3,s,-,0.9654,0.12065855,model_2009
episode_534,c_1,c_1,c_12,c_4,0.9818,0.055933088,model_921
episode_535,c_6,c_8,c_6,s,0.979,0.06398562,model_1514
episode_536,c_10,c_3,c_11,c_11,0.9799,0.062066056,model_1691
episode_537,c_3,c_2,c_9,c_1,0.9792,0.060764838,model_930
episode_538,c_8,c_9,c_1,c_12,0.9789,0.0635474,model_977
episode_539,c_3,m_1,c_7,c_9,0.9686,0.105837494,model_1461
episode_540,c_4,c_4,c_4,c_2,0.9811,0.058938075,model_675
episode_541,c_4,c_7,c_1,c_11,0.9798,0.061901104,model_1260
episode_542,c_4,c_4,m_3,m_1,0.9763,0.08149118,model_654
episode_543,c_4,c_4,c_4,c_2,0.9811,0.058938075,model_675
episode_544,c_7,c_3,c_12,c_12,0.9808,0.059658773,model_1821
episode_545,c_5,c_8,m_1,c_4,0.9719,0.08974763,model_1731
episode_546,c_10,m_3,c_1,c_4,0.9524,0.16296378,model_1930
episode_547,c_6,m_3,c_7,m_1,0.9731,0.09079873,model_539
episode_548,c_7,c_1,c_2,m_3,0.9801,0.05949976,model_1941
episode_549,c_10,s,-,-,0.9577,0.14597565,model_770
episode_549,c_10,s,-,-,0.9569,0.14598967,model_1547
episode_550,c_1,c_5,c_6,m_1,0.9798,0.059501067,model_756
episode_551,c_9,c_3,c_10,m_2,0.9794,0.064241014,model_1849
episode_552,c_9,m_1,m_1,m_2,0.9476,0.1828646,model_412
episode_553,c_6,c_11,c_12,c_5,0.979,0.0628348,model_1379
episode_554,c_9,m_2,m_3,c_8,0.9482,0.20749582,model_1647
episode_555,c_4,c_9,c_1,c_5,0.9802,0.06023695,model_333
episode_556,c_9,c_3,c_5,c_1,0.9792,0.061023995,model_1130
episode_557,c_3,c_4,c_7,s,0.9806,0.06053432,model_1611
episode_558,c_1,c_6,m_2,c_2,0.9782,0.07053371,model_1987
episode_559,c_8,c_4,c_9,c_10,0.9811,0.059800655,model_971
episode_560,c_10,c_9,c_12,m_1,0.9802,0.059403095,model_200
episode_561,c_12,c_3,m_3,c_12,0.9802,0.061961338,model_1481
episode_562,c_3,c_1,m_1,s,0.9713,0.094499215,model_1823
episode_563,c_5,c_4,c_12,c_5,0.9817,0.05661234,model_860
episode_564,c_3,c_2,c_4,m_3,0.9768,0.070272446,model_1290
episode_565,c_7,m_1,m_2,c_6,0.9371,0.24205422,model_140
episode_566,c_11,c_4,c_10,m_1,0.9796,0.062354945,model_1017
episode_567,c_3,c_8,c_2,m_3,0.9788,0.06500121,model_524
episode_568,c_7,c_4,c_6,m_2,0.9814,0.059688833,model_696
episode_569,m_1,c_4,c_1,m_3,0.957,0.1408361,model_729
episode_570,c_8,c_3,m_1,c_7,0.973,0.08603575,model_1116
episode_571,c_3,m_2,c_7,c_12,0.9693,0.10425278,model_75
episode_572,c_8,c_11,c_6,c_11,0.9804,0.06454453,model_262
episode_573,c_5,m_2,c_9,m_2,0.969,0.1064522,model_960
episode_574,c_3,m_3,c_4,c_7,0.9719,0.09797346,model_1829
episode_575,c_9,m_2,m_1,c_7,0.9619,0.13805361,model_1917
episode_576,c_12,c_7,c_8,c_1,0.9781,0.06450724,model_442
episode_577,c_12,c_12,c_2,m_3,0.9795,0.06245256,model_2007
episode_578,c_1,c_1,c_11,c_6,0.9804,0.058347,model_1594
episode_579,c_8,c_8,c_6,c_4,0.9816,0.057725217,model_558
episode_580,c_7,c_9,c_2,m_2,0.9794,0.06151179,model_938
episode_581,c_4,c_2,c_6,c_12,0.9803,0.060191534,model_1443
episode_582,m_2,c_11,c_11,c_5,0.953,0.155157,model_1957
episode_583,c_4,m_1,m_2,c_6,0.9424,0.21871683,model_651
episode_584,c_3,c_4,c_4,c_9,0.9801,0.060815208,model_119
episode_585,c_7,c_2,c_3,m_2,0.9794,0.062317047,model_1675
episode_586,c_2,c_1,c_6,c_3,0.9806,0.06052495,model_570
episode_587,c_6,c_8,c_7,c_2,0.9793,0.06330469,model_1493
episode_588,c_8,m_3,c_9,c_12,0.9709,0.09812579,model_1531
episode_589,c_11,m_2,c_10,s,0.9665,0.11248596,model_1007
episode_590,c_7,c_12,m_1,c_9,0.9737,0.0859404,model_1613
episode_591,c_8,c_4,c_8,c_12,0.9793,0.06264659,model_666
episode_592,c_11,c_5,c_7,c_11,0.9808,0.061434437,model_1862
episode_593,c_10,c_5,m_2,m_2,0.9743,0.088156864,model_1094
episode_594,c_3,m_3,s,-,0.9654,0.11954746,model_329
episode_595,c_1,c_4,m_1,c_3,0.9723,0.09428562,model_1530
episode_596,c_4,c_6,m_2,c_10,0.979,0.070070796,model_1095
episode_597,c_5,c_12,c_3,c_11,0.9788,0.059736293,model_899
episode_598,c_4,c_1,c_9,m_1,0.981,0.05877305,model_1105
episode_599,c_6,c_10,c_12,c_1,0.98,0.062284905,model_1831
episode_600,c_12,c_6,s,-,0.9772,0.074119575,model_452
episode_600,c_12,c_6,s,-,0.9777,0.07299524,model_1417
episode_600,c_12,c_6,s,-,0.9768,0.07466102,model_1589
episode_601,c_6,c_4,s,-,0.9764,0.07490824,model_444
episode_601,c_6,c_4,s,-,0.9768,0.072690554,model_1315
episode_601,c_6,c_4,s,-,0.9761,0.0745022,model_1936
episode_602,c_4,c_4,c_3,c_11,0.9792,0.061372533,model_1363
episode_603,c_7,m_2,c_4,c_9,0.9635,0.12285729,model_1784
episode_604,c_7,c_11,c_7,c_2,0.9802,0.06056547,model_1249
episode_605,c_10,m_3,m_3,c_1,0.6515,1.5367497,model_1689
episode_606,c_10,m_3,c_11,m_3,0.9601,0.13231581,model_301
episode_607,c_5,c_6,m_2,c_10,0.9769,0.073880844,model_918
episode_608,c_1,c_3,c_2,c_6,0.9794,0.061006427,model_537
episode_609,c_12,c_10,m_1,c_4,0.9717,0.09156648,model_282
episode_610,c_10,c_10,c_3,m_2,0.98,0.060158797,model_271
episode_611,c_10,c_6,c_10,c_6,0.9808,0.05990684,model_586
episode_612,c_5,c_10,c_6,s,0.9798,0.06131208,model_596
episode_613,c_7,c_9,c_11,c_11,0.9807,0.060421124,model_371
episode_614,c_7,c_12,s,-,0.9776,0.07033575,model_391
episode_614,c_7,c_12,s,-,0.9767,0.07346752,model_1567
episode_615,c_4,c_4,c_1,c_11,0.9812,0.057363346,model_1233
episode_616,c_7,c_12,m_1,c_9,0.9737,0.0859404,model_1613
episode_617,c_3,m_2,m_3,m_3,0.9422,0.22276781,model_1185
episode_618,c_2,c_9,c_1,c_1,0.9804,0.061734635,model_411
episode_619,c_5,c_12,c_3,c_11,0.9788,0.059736293,model_899
episode_620,c_1,c_4,c_11,m_1,0.9816,0.06181347,model_803
episode_621,c_3,c_1,c_5,m_2,0.9811,0.05768415,model_2021
episode_622,c_3,c_11,c_4,m_1,0.9785,0.06389569,model_1426
episode_623,c_4,c_3,m_1,m_2,0.974,0.084995,model_969
episode_624,c_1,c_5,c_2,c_10,0.9811,0.059297368,model_356
episode_625,c_6,m_1,c_3,c_3,0.969,0.1014726,model_1753
episode_626,c_2,c_11,c_3,c_4,0.9807,0.0632688,model_177
episode_627,c_1,c_6,c_1,m_2,0.9796,0.06246638,model_1429
episode_628,c_4,c_11,m_2,c_12,0.9764,0.07697218,model_1375
episode_629,c_10,c_12,c_2,m_2,0.9794,0.062177714,model_571
episode_630,c_12,c_9,c_10,c_3,0.9793,0.06395657,model_653
episode_631,m_3,c_6,c_3,c_7,0.8702,0.39475486,model_907
episode_632,c_12,c_11,c_5,m_3,0.9781,0.06492816,model_1927
episode_633,c_7,c_12,m_1,c_9,0.9737,0.0859404,model_1613
episode_634,c_8,c_10,c_10,m_3,0.9799,0.060157992,model_974
episode_635,c_4,c_3,m_3,c_12,0.9823,0.05980154,model_585
episode_636,c_4,c_1,c_8,c_1,0.9787,0.06063007,model_672
episode_637,c_2,c_2,c_7,c_5,0.9801,0.058144484,model_279
episode_638,c_7,c_10,m_2,s,0.971,0.09555639,model_786
episode_638,c_7,c_10,m_2,s,0.9716,0.093426354,model_1887
episode_639,c_5,c_11,c_11,c_4,0.9799,0.06249333,model_127
episode_639,c_5,c_11,c_11,c_4,0.9794,0.06342187,model_1491
episode_640,c_9,m_3,c_8,c_11,0.9757,0.08278939,model_1021
episode_641,c_3,c_3,c_10,c_8,0.9781,0.06544271,model_344
episode_642,c_12,m_1,m_1,c_11,0.9517,0.17244077,model_759
episode_642,c_12,m_1,m_1,c_11,0.9502,0.17835413,model_1467
episode_643,c_4,c_9,m_1,c_9,0.9738,0.08689149,model_1650
episode_644,c_9,c_10,c_9,m_3,0.9794,0.06486766,model_1733
episode_645,c_2,m_1,c_11,c_8,0.9672,0.10971081,model_652
episode_646,c_11,c_1,s,-,0.9765,0.07349411,model_224
episode_646,c_11,c_1,s,-,0.9761,0.0747213,model_1307
episode_647,c_6,c_7,c_2,c_5,0.9801,0.060828656,model_172
episode_648,c_1,c_3,s,-,0.9777,0.07301677,model_456
episode_649,c_6,c_9,c_6,c_6,0.9804,0.06248582,model_797
episode_650,c_9,c_2,c_1,m_2,0.9787,0.064974435,model_1668
episode_651,c_2,c_1,c_12,m_3,0.9799,0.060158882,model_1651
episode_652,c_5,c_3,c_12,s,0.98,0.06164016,model_762
episode_653,c_12,c_7,c_5,m_2,0.979,0.06500361,model_173
episode_654,c_4,c_3,m_3,c_12,0.9823,0.05980154,model_585
episode_655,c_9,c_9,c_12,c_7,0.9811,0.06026005,model_1454
episode_656,c_6,c_8,c_7,c_2,0.9793,0.06330469,model_1493
episode_657,c_1,m_3,s,-,0.9409,0.21255435,model_965
episode_657,c_1,m_3,s,-,0.9436,0.20352252,model_2001
episode_658,c_1,m_2,c_5,m_3,0.9639,0.12131953,model_1419
episode_659,c_3,m_3,m_3,c_2,0.8396,0.6496077,model_117
episode_660,c_3,m_3,m_3,c_2,0.8396,0.6496077,model_117
episode_661,c_1,c_8,c_12,c_12,0.9812,0.057874203,model_1143
episode_662,c_11,c_10,m_3,c_9,0.9756,0.0835916,model_1274
episode_663,c_2,c_1,c_4,s,0.9814,0.058668047,model_735
episode_664,c_8,c_1,s,-,0.9768,0.07422112,model_1431
episode_665,c_12,c_3,c_5,c_7,0.9801,0.060150582,model_290
episode_666,c_3,c_10,c_10,c_10,0.9782,0.06410378,model_1738
episode_667,c_1,c_1,m_2,c_8,0.9701,0.09634421,model_606
episode_668,c_9,c_12,c_9,c_11,0.9796,0.061194938,model_1464
episode_669,m_3,c_3,s,-,0.8416,0.50169194,model_1764
episode_670,c_2,c_6,s,-,0.9767,0.073884875,model_402
episode_671,c_5,m_3,c_1,c_3,0.9687,0.106106915,model_1582
episode_672,c_9,m_3,m_3,c_6,0.8478,0.63048846,model_1100
episode_673,c_3,c_7,c_7,c_4,0.9805,0.06426619,model_1607
episode_674,c_3,c_8,c_3,c_2,0.9795,0.06370527,model_1385
episode_675,c_11,c_6,m_2,c_2,0.9777,0.07322775,model_1425
episode_676,c_5,c_3,c_9,c_8,0.981,0.06140659,model_1228
episode_677,c_3,c_7,c_7,c_4,0.9805,0.06426619,model_1607
episode_678,c_4,c_3,m_1,m_2,0.974,0.084995,model_969
episode_679,c_9,c_7,c_3,c_7,0.9796,0.062085755,model_1327
episode_680,c_3,c_4,c_4,c_3,0.9798,0.06309718,model_772
episode_681,c_5,c_8,c_11,c_9,0.9794,0.06671521,model_1053
episode_682,c_3,c_8,c_7,c_8,0.9788,0.066356145,model_194
episode_683,c_5,c_4,m_3,c_6,0.9749,0.08396084,model_851
episode_684,c_11,c_3,s,-,0.9778,0.07363431,model_892
episode_684,c_11,c_3,s,-,0.9773,0.0714851,model_1234
episode_684,c_11,c_3,s,-,0.9769,0.073035516,model_1976
episode_685,c_1,s,-,-,0.9595,0.14239001,model_275
episode_685,c_1,s,-,-,0.9589,0.14358625,model_1330
episode_685,c_1,s,-,-,0.9575,0.14356542,model_1639
episode_686,c_11,c_6,c_9,c_12,0.9798,0.065864675,model_501
episode_687,c_4,c_11,m_2,m_1,0.9746,0.082529165,model_1697
episode_688,c_1,c_5,c_6,c_12,0.9808,0.058073062,model_1796
episode_689,c_10,c_11,s,-,0.9781,0.07259606,model_997
episode_690,c_9,c_7,s,-,0.9772,0.07468819,model_337
episode_690,c_9,c_7,s,-,0.9766,0.07252472,model_1520
episode_691,c_2,c_8,m_2,c_3,0.9752,0.083650775,model_1724
episode_692,c_9,c_9,c_1,s,0.9772,0.07091956,model_1275
episode_693,c_8,m_3,c_11,c_6,0.9728,0.09606303,model_310
episode_694,c_3,c_10,c_9,c_12,0.9804,0.059277378,model_562
episode_695,c_8,c_7,c_8,c_6,0.981,0.05752121,model_320
episode_696,m_2,c_3,c_10,c_10,0.9507,0.16715409,model_1237
episode_697,m_2,c_1,c_1,c_2,0.951,0.16380313,model_1875
episode_698,c_4,c_5,m_2,m_2,0.974,0.0857121,model_905
episode_699,c_3,c_12,c_3,m_2,0.9803,0.06140925,model_1694
episode_700,c_12,c_2,c_3,m_3,0.9796,0.062112886,model_645
episode_701,c_12,c_12,c_8,c_5,0.9797,0.06227005,model_2014
episode_702,c_10,m_2,c_4,s,0.9627,0.12089192,model_1344
episode_703,c_5,c_4,m_2,m_2,0.9722,0.09267263,model_484
episode_704,c_10,c_11,c_4,c_1,0.9801,0.060474455,model_875
episode_705,c_4,c_11,m_2,c_12,0.9764,0.07697218,model_1375
episode_706,c_9,c_9,c_1,s,0.9772,0.07091956,model_1275
episode_707,c_3,c_9,m_2,m_3,0.9779,0.06940713,model_1721
episode_708,c_8,c_5,c_8,m_2,0.9796,0.061283473,model_983
episode_709,c_6,m_1,c_11,c_6,0.9685,0.10694797,model_664
episode_710,c_6,c_7,c_9,c_8,0.9794,0.06207581,model_604
episode_711,c_7,c_7,c_11,c_7,0.9807,0.058204252,model_14
episode_712,c_11,c_1,c_11,c_5,0.98,0.060737755,model_103
episode_713,c_3,c_7,c_7,c_4,0.9805,0.06426619,model_1607
episode_714,c_1,m_1,c_8,m_3,0.9683,0.10915587,model_1472
episode_715,c_4,c_5,m_2,m_2,0.974,0.0857121,model_905
episode_716,c_3,c_8,m_1,c_1,0.9735,0.08908311,model_1449
episode_717,c_2,c_6,c_1,c_12,0.9796,0.061782535,model_1553
episode_718,c_2,c_9,c_10,c_6,0.9805,0.063365474,model_429
episode_719,c_6,c_5,m_1,c_5,0.9724,0.088333905,model_1250
episode_720,c_11,c_6,c_11,c_6,0.9803,0.060684875,model_981
episode_721,c_11,c_10,s,-,0.9768,0.07346976,model_21
episode_722,c_6,c_7,c_8,c_10,0.979,0.06888179,model_1760
episode_723,c_1,m_2,c_7,s,0.9638,0.11727742,model_705
