Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_3567,c_4,c_9,c_5,c_2,0.9741,0.08309664
model_3568,c_1,m_1,c_1,c_9,0.948,0.17626269
model_3569,c_9,c_8,c_4,c_10,0.9709,0.08790552
model_3570,c_7,c_10,c_10,c_8,0.9752,0.07867126
model_3571,c_5,c_1,c_11,c_5,0.9731,0.08523316
model_3572,c_11,c_3,c_6,c_4,0.9719,0.087858595
model_3573,c_7,c_10,m_1,m_2,0.9588,0.14520566
model_3574,m_2,c_2,m_2,c_8,0.9103,0.34102052
model_3575,c_10,c_5,m_2,c_10,0.9587,0.13661242
model_3576,m_2,c_6,c_2,m_3,0.9321,0.22379658
model_3577,c_11,c_7,c_12,c_11,0.9736,0.08089209
model_3578,c_2,c_2,m_1,c_11,0.9609,0.13598832
model_3579,m_3,c_6,c_6,c_12,0.86,0.45132846
model_3580,c_1,c_8,c_9,c_9,0.9749,0.077751055
model_3581,c_8,m_2,c_2,c_2,0.9502,0.16892193
model_3582,c_4,c_3,m_1,c_7,0.9602,0.1355451
model_3583,c_9,c_6,c_7,c_12,0.9717,0.08940187
model_3584,c_8,c_11,c_4,c_10,0.9738,0.08437152
model_3585,c_5,c_11,m_1,c_5,0.9602,0.13788837
model_3586,c_1,m_3,c_2,c_4,0.9203,0.2668301
model_3587,c_12,c_2,c_1,c_2,0.9724,0.08814816
model_3588,m_1,c_3,c_3,m_2,0.9353,0.20954883
model_3589,c_2,c_11,m_1,c_1,0.9626,0.13407601
model_3590,m_1,m_3,c_9,c_9,0.5448,1.4739338
model_3591,m_2,c_5,c_9,c_8,0.9322,0.21729384
model_3592,m_3,c_3,c_7,c_6,0.8546,0.4677473
model_3593,c_5,c_2,c_8,m_1,0.9751,0.08062758
model_3594,c_7,m_3,c_4,c_8,0.9244,0.25415525
model_3595,c_12,c_5,c_5,c_2,0.9726,0.0854398
model_3596,c_4,m_2,c_4,c_5,0.944,0.18460652
model_3597,c_10,c_8,c_5,c_3,0.9729,0.08568265
model_3598,c_2,c_10,c_2,c_12,0.9745,0.08187179
model_3599,m_2,c_9,c_12,c_12,0.9327,0.22253804
model_3600,m_1,m_1,c_4,c_6,0.8026,0.6719257
model_3601,c_2,c_9,c_9,c_9,0.9733,0.09057599
model_3602,c_9,c_8,c_5,c_12,0.9728,0.08257907
model_3603,c_4,c_5,c_1,c_11,0.9726,0.087929554
model_3604,m_1,c_12,c_6,c_9,0.933,0.2233933
model_3605,c_11,c_11,c_4,c_9,0.9733,0.086463936
model_3606,m_1,c_12,c_9,c_11,0.9369,0.21084216
model_3607,c_3,c_5,c_9,s,0.973,0.08264741
model_3608,c_10,c_6,m_1,m_3,0.9632,0.13296494
model_3609,m_2,c_12,s,-,0.9094,0.3125718
model_3610,m_3,c_3,c_9,c_7,0.8596,0.4544086
model_3611,m_3,c_4,m_1,c_2,0.7841,0.7512419
model_3612,c_3,m_3,c_12,c_8,0.9582,0.140582
model_3613,c_2,c_3,c_12,c_6,0.9736,0.08093778
model_3614,c_3,c_11,m_2,c_3,0.9633,0.12302424
model_3615,c_2,c_12,c_6,c_12,0.9731,0.08156865
model_3616,c_5,c_12,m_2,c_10,0.9669,0.11087241
model_3617,c_8,c_11,c_5,m_2,0.9734,0.08088626
model_3618,c_8,c_5,c_3,c_12,0.9739,0.08387817
model_3619,c_12,c_4,c_11,c_5,0.9729,0.082075834
model_3620,c_1,c_4,m_3,c_9,0.9442,0.18703102
model_3621,c_4,c_4,c_8,c_12,0.9744,0.08224137
model_3622,c_9,c_2,c_5,c_4,0.9713,0.08866366
model_3623,c_6,m_1,c_5,c_10,0.9519,0.1613038
model_3624,c_10,c_7,c_11,m_2,0.9749,0.081922896
model_3625,c_12,c_1,c_6,s,0.9718,0.0861174
model_3626,c_8,c_5,m_3,s,0.9611,0.1370012
model_3627,c_4,m_3,c_8,c_12,0.9204,0.262106
model_3628,c_4,c_10,c_12,c_9,0.9738,0.08173049
model_3629,c_1,c_6,c_8,c_12,0.9708,0.08978137
model_3630,c_11,c_4,c_5,c_6,0.9731,0.08686458
model_3631,c_4,c_10,c_8,c_2,0.9741,0.08258641
model_3632,m_1,c_4,m_3,s,0.8912,0.46331617
model_3633,m_3,c_7,m_3,c_3,0.7589,0.8906012
model_3634,c_2,c_2,c_8,m_2,0.973,0.08228921
model_3635,m_3,c_2,m_3,c_4,0.7858,0.7953913
model_3636,c_2,c_4,c_12,c_12,0.9739,0.08130396
model_3637,m_2,c_10,m_2,m_3,0.889,0.41417852
model_3638,m_2,c_9,m_1,c_12,0.899,0.35928816
model_3639,c_6,c_11,c_6,c_4,0.9732,0.08317239
model_3640,c_10,c_10,c_11,c_4,0.9739,0.0827951
model_3641,m_1,c_11,c_11,c_11,0.9343,0.21642199
model_3642,c_12,c_11,c_10,c_11,0.9743,0.083169974
model_3643,m_3,c_1,m_3,c_12,0.7534,0.89140135
model_3644,c_7,c_4,c_8,c_6,0.9743,0.078701206
model_3645,c_6,c_3,c_5,c_3,0.9729,0.08308857
model_3646,c_2,c_11,c_1,c_1,0.9729,0.08319799
model_3647,c_9,m_3,c_2,c_11,0.9572,0.14542364
model_3648,c_2,c_12,c_11,c_7,0.973,0.084081605
model_3649,c_10,m_2,c_11,c_9,0.9464,0.1765833
model_3650,m_3,c_4,c_4,c_2,0.8538,0.47305825
model_3651,c_12,c_2,c_7,c_4,0.9738,0.085965775
model_3652,c_12,c_2,c_10,c_2,0.9721,0.08751866
model_3653,c_11,m_1,c_9,c_8,0.954,0.16133846
model_3654,c_11,c_7,m_1,m_1,0.9605,0.1375514
model_3655,c_4,m_3,c_2,c_3,0.9243,0.25603706
model_3656,c_7,c_11,c_3,c_12,0.9738,0.08560108
model_3657,c_6,c_12,c_2,s,0.9713,0.086366005
model_3658,m_2,m_2,c_9,c_9,0.7041,0.91182417
model_3659,c_1,c_9,c_12,c_10,0.9736,0.08229384
model_3660,m_1,c_7,c_8,m_2,0.937,0.20886564
model_3661,m_1,c_1,c_1,c_10,0.9357,0.2101721
model_3662,c_6,c_1,c_10,c_8,0.9726,0.08423577
model_3663,c_2,c_9,c_4,c_1,0.9737,0.08389864
model_3664,m_3,m_2,s,-,0.5096,1.6342003
model_3665,m_2,c_12,s,-,0.9082,0.31335342
model_3666,m_1,c_10,c_8,m_3,0.9339,0.20981309
model_3667,m_3,c_7,s,-,0.8334,0.5673546
model_3668,c_11,c_4,m_1,c_6,0.9596,0.14158897
model_3669,c_2,c_1,c_2,c_3,0.9733,0.08216672
model_3670,c_11,c_11,c_1,m_2,0.9722,0.08336549
model_3671,c_7,c_6,m_1,c_4,0.9618,0.1360114
model_3672,c_4,c_6,s,-,0.9681,0.10942044
model_3673,m_2,c_11,c_11,c_3,0.9315,0.22462249
model_3674,c_6,c_7,c_3,s,0.9714,0.08638579
model_3675,m_1,c_5,c_3,m_3,0.9373,0.21307412
model_3676,c_11,c_1,c_11,c_4,0.9733,0.08235449
model_3677,c_9,c_10,c_11,c_4,0.9725,0.08669274
model_3678,c_6,c_4,c_11,c_11,0.9718,0.08667881
model_3679,m_3,c_5,m_1,m_2,0.7856,0.73948073
model_3680,c_5,c_9,c_4,c_1,0.9729,0.084504865
model_3681,m_3,m_2,c_12,c_11,0.5197,1.5172385
model_3682,c_8,m_2,c_6,c_1,0.9521,0.162834
model_3683,c_9,c_10,c_6,m_1,0.9734,0.08745554
model_3684,m_2,c_12,c_6,c_5,0.9325,0.22031096
model_3685,c_2,c_2,c_5,c_9,0.9726,0.084099755
model_3686,c_12,c_8,c_11,c_4,0.969,0.097149186
model_3687,m_2,c_10,c_7,c_6,0.9336,0.22028603
model_3688,c_10,c_10,c_11,m_2,0.9738,0.08098763
model_3689,c_2,c_3,c_8,m_2,0.9739,0.08029733
model_3690,c_1,m_1,c_1,c_6,0.9487,0.17296928
model_3691,c_4,c_2,c_2,c_5,0.9726,0.08434608
model_3692,c_8,c_7,c_1,c_3,0.9735,0.083652064
model_3693,c_11,c_11,c_2,c_2,0.9723,0.08543879
model_3694,m_1,c_12,m_1,c_9,0.9094,0.34408525
model_3695,c_11,m_1,c_4,c_6,0.9533,0.16085824
model_3696,c_11,c_6,c_2,c_2,0.9728,0.08707968
model_3697,c_7,c_6,c_3,m_1,0.9744,0.08031322
model_3698,c_2,c_8,c_4,c_10,0.9728,0.082347356
model_3699,m_2,c_10,c_4,c_7,0.9323,0.22336684
model_3700,c_4,m_2,c_4,c_1,0.9484,0.17369474
model_3701,c_10,m_1,c_3,m_1,0.9492,0.17401679
model_3702,c_9,c_8,c_5,c_7,0.9726,0.085020825
model_3703,c_7,m_2,m_3,c_6,0.8473,0.56080633
model_3704,c_2,m_1,c_1,c_9,0.949,0.17088467
model_3705,c_8,c_5,c_5,s,0.9743,0.084155984
model_3706,c_12,c_7,c_8,c_6,0.9731,0.082306206
model_3707,c_10,c_2,m_2,m_1,0.9579,0.1413083
model_3708,m_2,m_1,c_3,c_11,0.7623,0.78134537
model_3709,c_7,c_7,c_12,m_1,0.9742,0.0806583
model_3710,m_1,c_6,c_4,c_7,0.9346,0.21547052
model_3711,m_2,m_3,c_3,m_1,0.5312,1.4556582
model_3712,m_2,c_7,c_4,m_3,0.9313,0.22513694
model_3713,c_7,c_10,c_7,c_3,0.9744,0.081098326
model_3714,c_3,c_5,c_4,c_1,0.972,0.08746541
model_3715,c_6,m_2,c_11,c_1,0.9547,0.1557925
model_3716,c_11,c_8,c_5,c_10,0.9744,0.08687735
model_3717,c_6,c_7,c_7,c_6,0.9732,0.08365363
model_3718,c_9,m_3,c_6,c_9,0.9523,0.16124271
model_3719,c_11,c_3,c_12,c_3,0.9737,0.085528694
model_3720,c_2,c_6,c_6,m_2,0.9738,0.08417449
model_3721,m_3,c_1,c_11,m_2,0.8541,0.45517537
model_3722,c_6,c_6,c_11,s,0.9736,0.08952036
model_3723,c_8,c_7,c_1,c_3,0.9736,0.08531432
model_3724,c_1,c_3,m_1,c_4,0.9608,0.13296703
model_3725,c_3,c_1,c_6,c_10,0.9703,0.08943798
model_3726,m_1,c_5,c_1,c_9,0.9357,0.2156581
model_3727,c_7,c_10,m_2,c_10,0.9552,0.14904197
model_3728,c_5,m_2,c_4,c_7,0.95,0.16635823
model_3729,c_11,c_4,s,-,0.9669,0.11021025
model_3730,m_3,c_1,c_3,c_5,0.8649,0.44074383
model_3731,c_12,m_1,c_2,c_5,0.9503,0.16574088
model_3732,c_4,c_2,m_2,m_2,0.9607,0.13296692
model_3733,c_10,c_9,m_3,c_1,0.9694,0.10185547
model_3734,c_4,m_3,c_11,c_4,0.9238,0.25524834
model_3735,c_11,m_2,c_6,m_2,0.9515,0.16060933
model_3736,c_10,c_4,c_7,c_11,0.9748,0.0796446
model_3737,m_2,c_12,c_4,c_12,0.928,0.2331196
model_3738,c_9,c_12,c_2,m_2,0.9738,0.08711192
model_3739,c_2,c_1,c_5,c_11,0.9747,0.08263968
model_3740,c_10,m_2,m_1,c_6,0.8989,0.3717044
model_3741,c_4,c_1,c_5,m_3,0.9741,0.08435496
model_3742,c_11,c_1,c_2,c_1,0.9739,0.083516486
model_3743,c_12,c_8,c_12,c_9,0.9735,0.08161505
model_3744,c_6,c_10,c_7,c_9,0.9737,0.08549504
model_3745,m_1,m_1,c_8,c_12,0.8048,0.6606814
model_3746,c_10,m_1,c_6,c_6,0.9497,0.17274337
model_3747,m_1,c_4,c_2,c_12,0.9363,0.20960835
model_3748,c_2,c_6,c_6,c_10,0.9735,0.08217589
model_3749,c_1,c_3,m_3,c_3,0.97,0.1064136
model_3750,c_4,c_9,c_8,c_1,0.9739,0.08396727
model_3751,c_12,m_3,c_6,c_4,0.9552,0.15493174
model_3752,c_8,c_2,c_10,c_3,0.9733,0.0817235
model_3753,c_2,c_12,c_1,s,0.9716,0.0868968
model_3754,c_10,c_8,c_11,c_1,0.9731,0.08435321
model_3755,c_1,c_9,c_2,c_2,0.974,0.081675574
model_3756,c_3,c_3,c_7,c_4,0.973,0.08453939
model_3757,m_1,c_10,c_5,m_2,0.936,0.21791762
model_3758,c_2,c_4,c_12,c_11,0.9743,0.07979406
model_3759,c_4,m_1,c_11,c_8,0.9502,0.17102483
model_3760,c_10,c_9,c_1,c_8,0.9739,0.084472105
model_3761,c_12,c_2,m_2,c_5,0.963,0.12616405
model_3762,c_8,c_2,c_5,c_6,0.9734,0.08181498
model_3763,m_2,c_6,c_6,m_2,0.9331,0.21845475
model_3764,c_3,c_10,c_12,m_2,0.9738,0.08228272
model_3765,m_1,c_5,c_11,m_2,0.9345,0.21076994
model_3766,c_5,c_3,c_12,c_10,0.9745,0.08019471
model_3767,c_10,c_4,c_4,c_6,0.9751,0.08067603
model_3768,c_2,m_2,c_3,c_12,0.9535,0.15865423
model_3769,c_10,c_10,c_8,c_12,0.9739,0.08302994
model_3770,c_4,c_12,m_2,c_1,0.9666,0.11537278
model_3771,c_7,c_12,c_1,c_1,0.9734,0.08535642
model_3772,c_3,c_4,m_2,m_2,0.9577,0.14573857
model_3773,c_4,m_3,m_1,c_4,0.8279,0.5983894
model_3774,m_2,c_9,c_2,c_4,0.9309,0.22454453
model_3775,c_3,c_4,c_7,c_2,0.9731,0.081937484
model_3776,c_4,c_7,c_3,m_1,0.9753,0.08234873
model_3777,c_12,c_9,m_1,c_7,0.9639,0.13200885
model_3778,c_11,c_12,c_11,c_3,0.9747,0.081488
model_3779,c_4,c_2,m_3,s,0.9641,0.12238786
model_3780,c_3,c_2,c_6,c_5,0.9699,0.094111934
model_3781,m_3,c_8,m_2,c_4,0.7943,0.703676
model_3782,c_6,c_5,c_10,c_8,0.9716,0.08667548
model_3783,c_11,c_12,m_3,s,0.9719,0.0960028
model_3784,c_11,c_7,m_2,c_9,0.958,0.14297496
model_3785,m_3,m_3,c_2,m_2,0.4178,1.7750499
model_3786,c_6,c_11,c_9,m_2,0.9719,0.08821882
model_3787,c_12,c_5,c_6,c_3,0.9722,0.08754838
model_3788,c_10,c_8,c_3,c_9,0.9742,0.080146894
model_3789,c_9,m_2,m_2,m_2,0.9436,0.22004567
model_3790,c_1,c_12,c_2,c_1,0.9739,0.084096685
model_3791,c_6,c_5,m_3,c_9,0.968,0.11458194
model_3792,c_11,c_1,c_2,c_10,0.9743,0.085504755
model_3793,c_5,m_2,m_3,m_2,0.904,0.37775186
model_3794,c_6,c_12,m_3,c_5,0.9722,0.09664235
model_3795,c_10,c_6,c_8,c_9,0.9725,0.08615536
model_3796,c_11,c_8,c_8,c_7,0.9749,0.08295638
model_3797,c_1,m_1,m_2,c_7,0.9066,0.36144713
model_3798,c_10,c_5,c_11,c_11,0.9727,0.080320984
model_3799,m_3,c_2,c_9,c_8,0.8612,0.44602552
model_3800,c_9,c_5,c_7,s,0.9719,0.08629842
model_3801,c_8,c_2,m_1,c_4,0.9592,0.13620308
model_3802,c_8,c_1,c_7,m_3,0.9755,0.07783736
model_3803,c_10,c_8,c_10,c_10,0.9729,0.08402127
model_3804,c_10,c_3,c_3,c_3,0.9735,0.0865973
model_3805,c_10,c_2,c_10,c_12,0.9741,0.081941344
model_3806,c_3,c_10,m_1,m_1,0.9578,0.14248314
model_3807,c_9,c_3,c_6,c_11,0.9716,0.08913703
model_3808,m_2,c_1,c_4,c_6,0.9347,0.21769169
model_3809,c_12,c_6,c_3,c_4,0.9723,0.08418371
model_3810,c_3,c_6,c_9,c_7,0.9736,0.080460705
model_3811,c_9,c_7,m_1,c_12,0.9589,0.14256014
model_3812,c_4,m_1,c_3,c_3,0.9489,0.17381814
model_3813,c_7,c_12,c_9,c_8,0.9726,0.085637644
model_3814,m_3,c_2,c_9,c_4,0.8599,0.4523739
model_3815,c_7,c_2,c_7,c_11,0.9743,0.08273699
model_3816,m_1,c_9,c_4,m_3,0.9348,0.21879563
model_3817,c_5,m_2,c_6,c_9,0.9528,0.15708376
model_3818,c_2,m_3,c_3,c_8,0.9458,0.1816696
model_3819,c_9,c_8,c_8,s,0.973,0.08608686
model_3820,m_3,c_8,c_5,c_1,0.8581,0.46156788
model_3821,m_3,m_2,c_10,c_9,0.5212,1.4802178
model_3822,c_2,c_8,c_9,c_10,0.9739,0.08247274
model_3823,c_1,c_2,c_7,c_11,0.9751,0.082240365
model_3824,c_11,c_1,c_5,c_4,0.9748,0.08106715
model_3825,c_8,m_3,s,-,0.9353,0.23960035
model_3826,c_8,c_10,c_4,c_8,0.9733,0.08313306
model_3827,c_2,c_1,c_4,c_3,0.9738,0.08289836
model_3828,c_2,c_5,m_3,c_11,0.9623,0.12844782
model_3829,c_2,c_2,c_1,c_4,0.9734,0.084326476
model_3830,c_7,c_2,c_3,c_3,0.9734,0.08352648
model_3831,c_2,c_4,c_9,s,0.9745,0.084315866
model_3832,c_4,m_2,c_12,c_3,0.9473,0.17402281
model_3833,c_10,c_9,c_6,c_4,0.9734,0.08428972
model_3834,c_2,c_1,c_2,s,0.9737,0.08165572
model_3835,m_3,c_8,s,-,0.8246,0.5725219
model_3836,c_8,m_2,c_4,c_4,0.9513,0.16654523
model_3837,c_11,c_11,c_4,s,0.9734,0.086539075
model_3838,c_5,c_6,c_3,c_3,0.972,0.08711337
model_3839,c_10,c_6,m_3,c_4,0.9698,0.1021344
model_3840,c_5,c_8,m_1,c_7,0.9605,0.13274306
model_3841,c_2,c_3,c_9,m_3,0.9741,0.08359788
model_3842,c_1,c_2,c_5,m_2,0.9742,0.07926678
model_3843,c_5,c_12,m_1,c_12,0.9625,0.13024537
model_3844,m_3,c_5,c_3,c_3,0.8587,0.4531342
model_3845,c_7,c_6,c_8,c_11,0.9736,0.08468127
model_3846,c_3,c_3,c_3,c_6,0.973,0.08149208
model_3847,c_5,c_4,m_1,m_1,0.9575,0.14688471
model_3848,m_2,c_10,c_7,m_2,0.9352,0.21490078
model_3849,c_2,c_12,c_9,c_4,0.974,0.081574365
model_3850,m_2,c_12,c_12,c_4,0.9341,0.21670692
model_3851,c_4,c_6,c_3,c_11,0.9726,0.08778279
model_3852,c_8,c_7,c_2,c_8,0.9747,0.08156581
model_3853,c_1,c_7,m_2,m_1,0.9545,0.14981468
model_3854,c_7,m_2,m_1,c_3,0.8918,0.39707616
model_3855,c_11,m_2,c_3,m_3,0.9496,0.1701092
model_3856,c_2,c_8,c_10,c_6,0.9745,0.08413179
model_3857,c_1,m_2,m_2,c_9,0.8883,0.40711042
model_3858,m_1,c_5,c_7,c_5,0.9328,0.22277637
model_3859,c_4,c_3,c_9,c_5,0.9744,0.08389688
model_3860,c_7,c_7,m_3,c_5,0.9541,0.15769577
model_3861,c_1,c_6,c_10,c_4,0.975,0.07916128
model_3862,m_2,c_4,c_5,c_11,0.9361,0.21540676
model_3863,c_2,c_4,c_1,m_2,0.9732,0.083280325
model_3864,c_10,c_6,c_10,c_9,0.9735,0.08115635
model_3865,c_8,c_4,c_5,c_2,0.9734,0.083460696
model_3866,c_7,c_4,c_1,c_11,0.9736,0.082194716
model_3867,c_2,c_5,c_3,c_6,0.9696,0.09228412
model_3868,c_2,c_9,c_3,m_2,0.9732,0.08433261
model_3869,c_2,c_4,c_3,c_4,0.9728,0.08584466
model_3870,c_8,c_1,c_3,c_9,0.9727,0.08479047
model_3871,c_8,c_12,m_2,m_1,0.9658,0.11548657
model_3872,c_11,c_3,c_1,m_2,0.9723,0.08651987
model_3873,c_11,c_6,m_1,c_10,0.962,0.13048111
model_3874,c_4,m_1,m_1,c_12,0.895,0.3658172
model_3875,m_2,c_8,c_11,c_12,0.9327,0.2186574
model_3876,m_1,c_10,c_1,c_8,0.9337,0.21285513
model_3877,c_3,c_6,c_1,c_8,0.9717,0.087104656
model_3878,c_2,m_1,c_11,m_1,0.9519,0.16573979
model_3879,c_12,c_3,c_1,c_11,0.9709,0.08753735
model_3880,c_2,c_11,c_4,c_4,0.9742,0.07987749
model_3881,c_11,c_9,c_3,c_9,0.9728,0.08626294
model_3882,m_1,c_12,c_7,m_2,0.9346,0.2215765
model_3883,c_10,c_12,c_5,m_2,0.9733,0.08279001
model_3884,c_2,c_2,c_6,m_2,0.9726,0.085627384
model_3885,c_9,m_1,c_2,m_3,0.9537,0.1603449
model_3886,c_1,c_6,c_9,m_2,0.9738,0.08442778
model_3887,c_4,c_1,c_3,m_2,0.9732,0.083924405
model_3888,c_1,c_3,c_7,m_2,0.9747,0.080725096
model_3889,c_12,c_9,c_8,m_1,0.973,0.0829873
model_3890,c_11,c_5,m_2,c_6,0.9589,0.13635036
model_3891,c_6,c_12,c_5,m_3,0.9696,0.095217496
model_3892,c_6,c_9,c_7,c_5,0.9723,0.0924078
model_3893,c_10,c_2,s,-,0.969,0.10976866
model_3894,c_2,c_12,c_11,c_8,0.9748,0.08137527
model_3895,c_12,m_2,m_2,c_12,0.9478,0.20390356
model_3896,c_11,m_2,c_2,c_7,0.9508,0.16747871
model_3897,c_9,c_6,m_1,c_12,0.9617,0.130551
model_3898,c_2,c_2,c_8,c_10,0.9737,0.082553096
model_3899,c_7,c_9,c_3,c_1,0.9738,0.08276203
model_3900,c_9,m_1,c_9,c_1,0.9535,0.16141672
model_3901,c_2,c_10,c_7,c_8,0.9735,0.08366491
model_3902,c_6,c_1,c_3,c_10,0.9734,0.08656249
model_3903,c_8,c_6,c_4,c_5,0.9729,0.085077256
model_3904,c_10,c_6,c_6,c_5,0.9728,0.084310584
model_3905,c_8,c_3,m_3,s,0.9718,0.10275026
model_3906,c_3,m_3,c_2,c_1,0.9564,0.14818028
model_3907,c_6,m_1,c_7,c_3,0.9539,0.1585566
model_3908,m_2,c_5,c_7,m_1,0.9289,0.23324141
model_3909,c_4,c_3,c_3,m_2,0.9733,0.08416972
model_3910,c_4,c_7,c_1,s,0.9733,0.08480296
model_3911,c_2,c_6,c_6,c_1,0.9722,0.08564391
model_3912,c_6,c_4,c_6,c_3,0.9728,0.08481502
model_3913,c_10,c_7,m_1,c_1,0.9587,0.14452308
model_3914,c_3,c_6,c_8,c_2,0.9719,0.08748154
model_3915,m_2,c_6,c_3,c_1,0.9314,0.22549812
model_3916,c_6,c_7,c_5,m_2,0.9717,0.08558994
model_3917,c_2,c_9,c_5,c_5,0.9742,0.080256
model_3918,c_12,m_2,c_9,c_6,0.9532,0.15941143
model_3919,c_1,c_2,c_3,c_1,0.974,0.082711026
model_3920,c_8,c_1,c_8,m_2,0.9732,0.08312024
model_3921,m_3,c_6,c_12,m_1,0.8554,0.4642931
model_3922,c_2,c_4,c_3,c_3,0.975,0.083168305
model_3923,c_1,c_3,c_8,m_2,0.9743,0.079748884
model_3924,m_2,c_6,c_3,m_3,0.9328,0.22328529
model_3925,c_9,c_4,c_9,m_2,0.9723,0.082454875
model_3926,c_2,m_1,c_4,m_2,0.953,0.16201463
model_3927,c_5,c_3,m_2,m_2,0.967,0.11152731
model_3928,c_5,c_8,m_2,m_2,0.9632,0.12707153
model_3929,c_7,c_1,c_6,m_2,0.9742,0.08141693
model_3930,c_3,c_3,c_4,m_2,0.9732,0.08438127
model_3931,c_1,c_9,c_3,c_5,0.9745,0.08104588
model_3932,c_6,c_9,c_2,c_12,0.9739,0.08118031
model_3933,c_1,c_6,c_3,m_1,0.9741,0.08383559
model_3934,m_1,m_3,c_5,m_2,0.5428,1.4735141
model_3935,c_1,c_7,c_7,m_2,0.974,0.08051654
model_3936,c_2,c_11,m_2,s,0.9629,0.12344405
model_3937,c_7,c_3,c_3,c_10,0.9744,0.08082645
model_3938,c_11,m_2,c_2,c_1,0.9503,0.16502446
model_3939,c_2,m_3,m_2,m_2,0.8941,0.40561458
model_3940,m_2,m_2,c_3,m_3,0.698,0.91608584
model_3941,c_9,c_12,c_2,s,0.9725,0.08448787
model_3942,c_1,c_4,c_5,c_1,0.974,0.08174103
model_3943,c_4,c_10,c_6,c_8,0.9748,0.0810318
model_3944,c_8,c_6,c_10,c_9,0.9726,0.087530605
model_3945,c_9,c_7,c_1,c_3,0.9716,0.08596492
model_3946,c_3,c_6,c_3,c_4,0.9719,0.08543457
model_3947,c_8,c_2,c_10,c_6,0.9741,0.08459575
model_3948,c_2,c_5,c_6,c_11,0.973,0.08943381
model_3949,c_5,c_10,c_3,c_3,0.9751,0.082803555
model_3950,c_1,c_9,c_9,c_3,0.9732,0.083289064
model_3951,c_7,c_4,m_1,c_8,0.9577,0.14548534
model_3952,m_1,c_9,c_6,c_8,0.9322,0.2170418
model_3953,c_3,m_2,c_12,c_11,0.9571,0.14897856
model_3954,c_3,c_3,c_8,m_2,0.973,0.08232911
model_3955,c_2,c_6,c_12,m_2,0.9736,0.08204658
model_3956,m_1,m_2,c_3,m_2,0.7383,0.8405758
model_3957,c_3,c_6,c_6,c_1,0.9715,0.08775074
model_3958,c_7,c_8,c_1,c_11,0.9747,0.081334785
model_3959,c_3,c_9,c_6,c_10,0.9718,0.0856886
model_3960,m_1,c_6,m_1,c_9,0.9112,0.33258858
model_3961,m_1,c_5,c_1,c_8,0.9367,0.21238966
model_3962,c_11,c_9,m_2,c_8,0.966,0.11856885
model_3963,c_5,c_5,c_3,c_2,0.974,0.081667125
model_3964,c_8,c_2,c_9,c_1,0.9731,0.08531343
model_3965,m_3,c_10,s,-,0.8287,0.57150257
model_3966,c_7,c_1,m_1,s,0.958,0.14686666
model_3967,c_9,c_6,c_6,c_12,0.974,0.08282454
model_3968,c_6,c_6,c_1,c_1,0.9733,0.08422523
model_3969,c_11,c_6,c_7,c_9,0.9718,0.08860968
model_3970,c_2,c_6,c_7,c_1,0.9723,0.08590817
model_3971,c_9,c_11,m_1,c_9,0.9614,0.13341643
model_3972,c_1,c_5,c_12,c_1,0.9738,0.08239881
model_3973,c_8,c_6,c_10,c_12,0.9721,0.08467272
model_3974,m_2,c_1,m_2,c_2,0.8901,0.42026502
model_3975,c_9,c_6,c_2,s,0.9736,0.08310186
model_3976,c_6,c_12,s,-,0.9682,0.10804927
model_3977,c_3,c_6,c_6,c_1,0.9706,0.09422577
model_3978,c_8,m_3,c_5,m_3,0.9393,0.20751148
model_3979,c_7,m_3,c_2,c_1,0.9183,0.26561198
model_3980,c_12,c_5,c_11,c_1,0.9716,0.08736961
model_3981,c_9,c_6,c_8,c_7,0.9719,0.08506099
model_3982,m_1,c_7,m_3,m_2,0.8919,0.45591426
model_3983,c_7,c_12,c_10,c_2,0.9736,0.08313915
model_3984,c_3,c_5,c_7,c_7,0.9731,0.08333023
model_3985,c_11,c_10,m_1,s,0.9609,0.13776241
model_3986,c_1,c_6,c_3,c_1,0.974,0.08412806
model_3987,c_2,m_1,c_11,m_3,0.9542,0.15921971
model_3988,m_2,c_11,c_9,c_4,0.9338,0.21718527
model_3989,c_5,c_9,c_6,c_6,0.9732,0.081885196
model_3990,c_10,c_6,c_3,c_1,0.9728,0.08255483
model_3991,c_7,c_6,c_4,c_11,0.9727,0.08206237
model_3992,c_7,m_1,c_11,c_12,0.9495,0.1759056
model_3993,c_6,c_6,c_9,c_1,0.9733,0.08844352
model_3994,m_2,c_12,m_3,c_8,0.913,0.34956664
model_3995,c_11,c_6,m_1,c_4,0.9613,0.13043985
model_3996,m_3,m_2,c_7,c_8,0.5314,1.477657
model_3997,c_9,c_7,c_1,s,0.9733,0.08341448
model_3998,c_11,c_7,m_1,c_8,0.9576,0.14251818
model_3999,c_5,c_12,c_9,m_3,0.9739,0.083791494
model_4000,m_1,c_6,c_8,c_1,0.9325,0.21686126
model_4001,c_12,c_3,c_9,c_3,0.9726,0.08600098
model_4002,c_1,m_1,c_3,c_4,0.9498,0.16943826
model_4003,c_3,m_2,c_10,c_1,0.9523,0.16351105
model_4004,c_8,c_6,c_4,c_7,0.974,0.08177304
model_4005,c_4,m_3,s,-,0.9126,0.3156594
model_4006,c_8,c_6,m_3,m_3,0.9697,0.10463076
model_4007,m_2,c_11,c_3,c_8,0.9323,0.22453375
